,735,766,766,1,0,0,,220300,620300,ff,DA_veh1.V_flag_x_AebsCycStateEnable at T1
,735,767,767,1,0,0,,220300,620300,ff,DA_veh1.V_flag_x_AebsCycStateEnable at T2
,735,768,768,1,0,0,,220300,620300,ff,DA_veh1.V_flag_x_Aebs1 at T1
,735,769,769,1,0,0,,220300,620300,ff,DA_veh1.V_flag_x_Aebs1 at T2
,735,770,770,1,0,0,,220300,620300,ff,DA_veh1.V_flag_x_Aebs2 at T1
,735,771,771,1,0,0,,220300,620300,ff,DA_veh1.V_flag_x_Aebs2 at T2
,735,772,772,1,0,0,,220300,620300,ff,DA_veh1.V_flag_x_AebsCity at T1
,735,773,773,1,0,0,,220300,620300,ff,DA_veh1.V_flag_x_AebsCity at T2
,735,774,774,1,0,0,,220300,620300,ff,DA_veh1.V_Flag_x_AEBSped at T1
,735,775,775,1,0,0,,220300,620300,ff,DA_veh1.V_Flag_x_AEBSped at T2
,735,776,776,1,0,0,,220300,620300,ff,DA_veh1.V_Flag_x_AEBScyc at T1
,735,777,777,1,0,0,,220300,620300,ff,DA_veh1.V_Flag_x_AEBScyc at T2
,735,778,781,1,0,0,,220300,620300,ff,DA_veh1.GearLeverPosition at AEB start T1
,735,782,785,1,0,0,,220300,620300,ff,DA_veh1.GearLeverPosition at AEB stop T2
,735,786,797,1,0,0,,220300,620300,ff,DA_veh1.TransversalAcceleration at AEB start T1
,735,798,809,1,0,0,,220300,620300,ff,DA_veh1.TransversalAcceleration at AEB start T2
,735,810,811,1,0,0,,220300,620300,ff,DA_veh1.ClutchSwitchMinimumTravel at AEB start T1
,735,812,813,1,0,0,,220300,620300,ff,DA_veh1.ClutchSwitchMinimumTravel at AEB stop T2
,735,814,815,1,0,0,,220300,620300,ff,DA_veh1.AEBS_FailureStatus at AEB start T1
,735,816,817,1,0,0,,220300,620300,ff,DA_veh1.AEBS_FailureStatus at AEB stop T2
